time step,collective radius,# of objects collected,agent positions,,,,,,,,,,obstacle positions
200,14.681638959333554,0,"(-1.2879090308788208, -4.836020493426788)","(-1.5027736202452227, -3.8431042274135345)","(-1.8493219752823702, -2.6148029139949256)","(-2.2210433424622384, -1.5017965085177027)","(-1.8075479070525593, -0.458904689396129)","(-2.061845452817352, 0.7143039611052143)","(-1.741079432860539, 2.073694063430386)","(-2.044536538814968, 3.1814748286140246)","(-1.3362399403684475, 3.8277724909968778)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
220,18.87524722514836,0,"(-1.2741564996136272, -4.837040948998948)","(-1.4996662533567537, -3.8369715167692395)","(-1.606665297556502, -2.559843034143895)","(-2.049080001825101, -1.6517416058078704)","(-1.80713974561945, -0.45871537000555596)","(-1.8936565162781014, 0.8899898508123624)","(-1.6886595186996176, 1.854053889388255)","(-2.0440808656251366, 3.180501491206883)","(-1.3374605336783434, 3.8245580960508443)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
240,14.288994943024685,0,"(-1.270867154872843, -4.832682725936707)","(-1.34686770603874, -3.648082460894879)","(-1.6057747437819416, -2.5589918321566025)","(-2.031598938935275, -1.664016604143118)","(-1.9609565818014303, -0.26330076758122917)","(-1.894536400388377, 0.8900740135828769)","(-1.6860593607173349, 1.8299447701031626)","(-1.8602764625836206, 3.0150224334864975)","(-1.2313435850071162, 3.8930758314050213)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
260,11.309200274108708,0,"(-1.071812470263404, -4.689783576709631)","(-1.3468133206691875, -3.647819212792854)","(-1.6489398646675102, -2.802890025411382)","(-2.0294272274525484, -1.65598652847869)","(-1.9612434792476707, -0.26349515057751893)","(-1.929009083938777, 0.6447066978418067)","(-1.5012789945919687, 1.9587104913460787)","(-1.8581586765281273, 3.012631058107195)","(-1.109197400139517, 3.9230779919580754)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
280,11.14250923074535,0,"(-1.0717476967004442, -4.689871805733703)","(-1.2951750328997504, -3.8916484631812094)","(-1.6494408183020526, -2.802861117123827)","(-1.956520186977277, -1.4277717062706656)","(-2.0340073321710173, -0.48485073724685324)","(-1.9290893137537448, 0.6444012183222072)","(-1.4801354275126473, 1.968641067120815)","(-1.9086777431458555, 2.8655598002428744)","(-1.1073006946953496, 3.9196723848167245)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
300,9.150457264865056,0,"(-0.8705093419375223, -4.838197405335382)","(-1.295839456794769, -3.8912852397515576)","(-1.811260245674498, -2.6473087950175707)","(-1.9567639306788038, -1.4261634294004648)","(-2.0364516251035742, -0.49922494570899817)","(-1.8835718227338138, 0.8881010164316143)","(-1.4797217166147005, 1.9668554801817353)","(-1.9195440845318628, 2.7723557675972605)","(-0.9101188323777112, 3.7730171794399565)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
320,9.532412262187286,0,"(-0.8711260349806909, -4.837599894948089)","(-1.4289097547758423, -3.680981467004449)","(-1.8309215158228258, -2.6313497191739406)","(-1.8717912392194325, -1.6589284192442246)","(-2.033498978195223, -0.2647260108538453)","(-1.8830897652114487, 0.8900178145904059)","(-1.4138101408455443, 1.7297163498324495)","(-1.9080647333634535, 2.780628355840829)","(-0.9107669598306385, 3.7724907370768843)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
340,8.797048118499767,0,"(-0.8845922869738034, -4.588526930610632)","(-1.4296288691146188, -3.6801737174035756)","(-1.8334954798954333, -2.634894099319398)","(-1.8717350398080275, -1.659480446695939)","(-2.0335941881243578, -0.2509821655321793)","(-2.025636991642439, 0.7099551740688934)","(-1.4141520611396006, 1.72901364055471)","(-1.7040497134376176, 2.897796687027456)","(-1.007140883353729, 3.541820617340052)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
360,8.791736827460543,0,"(-0.8844770017010815, -4.588165945792918)","(-1.3592373449548811, -3.9118254541749087)","(-1.875918927122534, -2.875177462874118)","(-1.8255126460975606, -1.4167394716920398)","(-2.0335031240101533, -0.2514088578450796)","(-2.036293847923727, 0.6941861594767967)","(-1.5211758053577158, 1.9539627406310136)","(-1.7038455569499844, 2.898779886028525)","(-1.007417630672748, 3.541773995144162)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
380,7.953297098834668,0,"(-0.6825995571739383, -4.7181546349669325)","(-1.3578324593483244, -3.9193188180987253)","(-1.8760480780512052, -2.8757559668383434)","(-1.8252871501461647, -1.4169720983902738)","(-2.033291273921041, -0.4990105462889002)","(-2.0306198402379447, 0.7019116481997297)","(-1.521234119128192, 1.9541458025379441)","(-1.5675661504997924, 3.1079034627126654)","(-0.7824415096042592, 3.649793993419152)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
400,7.863267700681225,0,"(-0.6740113519155804, -4.721632129431418)","(-1.3575650834702384, -3.9101822213406137)","(-1.8279263761191349, -2.6317794388859594)","(-1.9076997552271537, -1.6393697176654152)","(-2.033192700920987, -0.49752691730621557)","(-1.960336527199339, 0.929477155028073)","(-1.2812093757085758, 2.024557285766212)","(-1.567641303744708, 3.1083269510409544)","(-0.7818296816219457, 3.649889050027845)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
420,7.546644323452357,0,"(-0.6732377394223561, -4.715063308738574)","(-1.3381222864758264, -3.6697919692751344)","(-1.8280193157315232, -2.630488844218664)","(-1.9095696477027375, -1.647885606610788)","(-2.022126781255495, -0.2517034856223179)","(-1.9605649253374418, 0.9305680562571756)","(-1.28092938970032, 2.0258324730401545)","(-1.7672502929035334, 3.2148019813828386)","(-0.573108752564244, 3.71684296924224)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
440,7.025276412677127,0,"(-0.6185857855353805, -4.477109522168963)","(-1.3388473274519177, -3.668145582472056)","(-2.075972956173722, -2.6096986676911467)","(-1.9129456123093316, -1.6410828124393564)","(-2.0213120571048995, -0.24749336981141162)","(-1.7426685143933718, 1.0523079911891018)","(-1.4132595287455967, 2.175380164652119)","(-1.788033459184618, 3.223716646319243)","(-0.5439838525545635, 3.7215339829613896)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
460,7.381711350471304,0,"(-0.6188439778561841, -4.476537854762604)","(-1.2660279041979803, -3.4295215471669067)","(-2.077058779519728, -2.6084473858330157)","(-1.9233669202188373, -1.4000738822607068)","(-1.844728346984398, -0.4200376271991968)","(-1.7423633509554652, 1.0508163261969454)","(-1.417184501463041, 2.180167703209608)","(-1.611063761961099, 3.383523727011922)","(-0.5469368263817849, 3.7189513224032242)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
480,7.030612522275239,0,"(-0.3708284529329906, -4.468455690389397)","(-1.2664885231064367, -3.4288093530092643)","(-2.215805315669696, -2.4192937460590893)","(-1.9234700141802772, -1.3992218331266726)","(-1.8442032476800512, -0.42433737661036314)","(-1.602504033912201, 0.84749245223177)","(-1.416024685281318, 2.174765768628055)","(-1.6031213132767492, 3.390856792085141)","(-0.6959757026957027, 3.523059129084972)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
500,7.0316059691471,0,"(-0.3692786907362027, -4.46954058998403)","(-1.0300172586473106, -3.3642511326405096)","(-2.220785478453334, -2.409727529763415)","(-1.9186865551110688, -1.64680346779288)","(-1.7522377423324165, -0.22337662943895786)","(-1.6009887074441045, 0.8447959199443494)","(-1.4041996578313742, 1.9367363689995718)","(-1.598339033451367, 3.3554817844928566)","(-0.6960366342384352, 3.5229162515551624)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
520,6.000982050600474,0,"(-0.2937992311097961, -4.231270907307422)","(-1.026678143161154, -3.3652157782092105)","(-2.2104977853507397, -2.4169449783405708)","(-1.918686974280438, -1.6474859800995274)","(-1.7451099394592866, -0.19553500531791407)","(-1.4554874598474075, 1.0364488574286619)","(-1.403651229379744, 1.9311073117187731)","(-1.5315640180463252, 3.1485985468135533)","(-0.44708757830192836, 3.541488796020173)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
540,6.252656408822342,0,"(-0.29404121459867305, -4.230392237434657)","(-1.0913757341382244, -3.2174105544408755)","(-2.0249018874485842, -2.563337334976054)","(-1.8354395552259666, -1.4159166376921617)","(-1.7425301465740042, -0.19407978366476142)","(-1.4505823595127056, 1.0436571849768908)","(-1.3951832570820444, 2.1806539478972793)","(-1.5316321243679467, 3.1487733910600975)","(-0.447044289888477, 3.541400161473181)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
560,6.270444970135571,0,"(-0.37827609201653334, -4.004522766795033)","(-1.1036030640593433, -3.1293729494216516)","(-2.0250580942925813, -2.5630438795857966)","(-1.8341140087642265, -1.412782082685193)","(-1.4955137519985595, -0.19948328322566589)","(-1.448993392577524, 1.0401344885014905)","(-1.3955656855621004, 2.1816422254819363)","(-1.6605640249705553, 3.35620376868444)","(-0.20598048683293824, 3.5314886631249465)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
580,6.277144370124876,0,"(-0.3810848679639207, -3.9951040946465355)","(-1.101781582379033, -3.131306874409421)","(-2.034113420781578, -2.807638282217717)","(-1.9303694061193106, -1.2550385527231753)","(-1.4952644715611543, -0.19996416620776952)","(-1.446624912849991, 0.7974245207152744)","(-1.6341720062278657, 2.219982911119304)","(-1.6629383151197599, 3.35935223850119)","(-0.20025551196195623, 3.5314915724705935)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
600,6.2226341658524555,0,"(-0.3786425139781735, -3.997701345892287)","(-0.8547673250373491, -3.146319145648283)","(-2.0341340876184653, -2.8092479921591864)","(-1.9378571005564338, -1.1901088170986616)","(-1.6131656289091467, -0.42008985712001023)","(-1.4463655680640404, 0.7948609138926833)","(-1.6415807061456442, 2.222293842056919)","(-1.4131405680124158, 3.3539587075340656)","(-0.42120690373335457, 3.460862197055118)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
620,5.86902448389939,0,"(-0.14799343230625217, -4.085513367754633)","(-0.8549136126613699, -3.145905361113047)","(-1.9811810868640105, -2.558646633613319)","(-1.9409171383834742, -1.194351525860976)","(-1.6129302998142196, -0.4175717117702823)","(-1.3772829166435718, 1.0321104508206964)","(-1.7265174357444373, 2.0084254935184678)","(-1.4136889994757587, 3.352133759484092)","(-0.438989404227933, 3.457608018908972)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
640,5.790470204466379,0,"(-0.14808342399703167, -4.085486011161938)","(-0.995217130334731, -3.3527409582498695)","(-1.9812287276381464, -2.5655427451323356)","(-2.029229643909666, -1.4198911289145277)","(-1.4998184119617566, -0.196723866032065)","(-1.3769928873352064, 1.0343839317885908)","(-1.7312144593340957, 1.9882317953499857)","(-1.4223928359029694, 3.1063878060289074)","(-0.43708954293955404, 3.4599506663561455)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
660,5.202465431175503,0,"(0.019985345595828097, -3.901822665695985)","(-0.9952691463887913, -3.3529386627964692)","(-1.9681766272693015, -2.5639837861340595)","(-2.029468599409158, -1.4208113354427518)","(-1.499557909263222, -0.1969237860390891)","(-1.3209967994065739, 0.8377944150309435)","(-1.73332096240078, 1.9853043397575394)","(-1.4214531705942965, 3.101787734527745)","(-0.19070476969653138, 3.469186798670762)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
680,5.305278015971849,0,"(0.020833379660821993, -3.901200934403905)","(-0.8322485780348983, -3.5371528879627414)","(-1.7305605878714112, -2.560540518218101)","(-2.034716101020915, -1.1744388200346008)","(-1.5026962022478019, -0.29948851084329026)","(-1.3144773991098408, 0.7923752433205515)","(-1.8099570671976692, 1.7526133354785953)","(-1.4204818083230115, 3.0940222677873885)","(-0.1900719194915692, 3.4689552327749618)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
700,5.0000132725859,0,"(0.21528684529314424, -3.9588666284408607)","(-0.8305317017875995, -3.539119787849906)","(-1.7259630822591765, -2.5551169055225986)","(-2.0348723488991682, -1.1737539339864504)","(-1.5037759930945729, -0.4463729244929581)","(-1.2743023118384948, 0.6115052045315943)","(-1.8102000404457037, 1.750658669192569)","(-1.269161480638457, 2.902822222131941)","(-0.28492682200743613, 3.2459430506473157)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
720,4.954443549156726,0,"(0.26116950108751125, -3.9647594358879736)","(-0.8863739744670218, -3.455650618091198)","(-1.6662900982348043, -2.3218968526687176)","(-2.1281201542466603, -1.399567436102552)","(-1.501873122643108, -0.4501005684730719)","(-1.2683880273868913, 0.5465220813347171)","(-1.5660405026172382, 1.6965157999975504)","(-1.2685197146654525, 2.902642737173985)","(-0.2869505950766391, 3.2384641894454282)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
740,4.653646362113591,0,"(0.16617668579616174, -3.8771680522378604)","(-0.9456752857251014, -3.316307504123463)","(-1.667888782770748, -2.3190289806907685)","(-2.129363701083146, -1.4035321916631103)","(-1.4188744842464334, -0.6816589203132932)","(-1.265000179188379, 0.5403719430385892)","(-1.565532842553027, 1.695762762030394)","(-1.1740225228021752, 2.6715150451693908)","(-0.04450381256914748, 3.2486388860228623)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
760,4.754444887429216,1,"(0.07675556893717062, -3.795301099324696)","(-0.9439461017644681, -3.318558890374357)","(-1.5514392329310616, -2.53860357408576)","(-2.3029267766315193, -1.5658613262019405)","(-1.4194707911289342, -0.6825629323452262)","(-1.10156058323185, 0.36000895936330024)","(-1.4573799874721987, 1.4725485012508874)","(-1.1752162771308545, 2.670514599800085)","(-0.03750500323688222, 3.249295400941998)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
780,4.335063016908296,1,"(0.07893746865542095, -3.7987579151889808)","(-0.7932331790586049, -3.4127871311580393)","(-1.5510396923823913, -2.539337878639523)","(-2.311995660873244, -1.57395459114638)","(-1.4892783471336157, -0.9203670441097711)","(-1.1020445424427705, 0.35828114852588344)","(-1.4560215979015751, 1.4695165085506)","(-0.9878626306635712, 2.5065672030997415)","(-0.008636350221048028, 3.0112573313096753)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
800,4.1227259618198415,0,"(0.31269145233464535, -3.8773317037651185)","(-0.7941727662594014, -3.411914036916845)","(-1.762481008207821, -2.433300477976111)","(-2.306919772345744, -1.575968711237591)","(-1.4899287812801738, -0.9218521566855724)","(-1.344476123237286, 0.298371561403853)","(-1.464615158468859, 1.2634242288960613)","(-0.9874027814161173, 2.5052161479645236)","(-0.007889003453448007, 3.0009419813219145)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
820,4.122415506440094,0,"(0.31231502755194507, -3.8766371360043284)","(-0.7763845014424207, -3.163073575024891)","(-1.7746513929900698, -2.4282721500320084)","(-2.123735952239843, -1.7393124816525414)","(-1.3950755299829494, -0.7004458113195272)","(-1.3449642563641415, 0.29890077631079015)","(-1.4653593445837283, 1.2199573260551864)","(-0.9750889543520285, 2.2819308694259974)","(-0.0058645959250844815, 3.0033788399856074)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
840,3.856952151569913,1,"(0.31463375688194484, -3.6266194630596154)","(-0.7772444718505165, -3.1625298828395327)","(-1.5989385252829136, -2.5933003728296176)","(-2.1242347107284565, -1.739784704616074)","(-1.3918498547559914, -0.6920605074893407)","(-1.3913011764724517, 0.5437483723791775)","(-1.4677231724246804, 1.2229506067658527)","(-0.9718930707417648, 2.2552366491051323)","(0.2339418283346948, 3.0535240296402395)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
860,3.8610587891477075,1,"(0.3148282290313791, -3.626678493026618)","(-0.6205324445473694, -3.351472028590098)","(-1.5922395153851885, -2.5988943292471895)","(-2.065792745266916, -1.497136215344526)","(-1.4496980030874556, -0.46304039555067644)","(-1.3920149948153546, 0.5452547806681122)","(-1.5490121630806226, 1.4544999205048113)","(-0.9635864470543136, 2.2627981488388142)","(0.23381630872450243, 3.053546024703019)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
880,3.7193670860982895,1,"(0.5626397848727978, -3.6158780329275357)","(-0.6176031743314152, -3.35478427441292)","(-1.5890864014099315, -2.5973615336027955)","(-2.0659486210181797, -1.4966878816064297)","(-1.452506685547692, -0.45011681976847995)","(-1.3852159402818196, 0.40207655092764355)","(-1.5493535047819678, 1.4554152270433942)","(-0.7978092826453873, 2.435688135428009)","(0.058437276441711816, 2.8756339910102966)","(0.707447681290925, 1.1296238940840406)","(0.6626659357306177, -0.7283297535353062)","(2.415999196398832, 1.1759277961441374)","(2.630228143135115, 0.4941740409946678)","(1.982458665259204, 1.6630251066960038)"
