time step,collective radius,# of objects collected,agent positions,,,,,,,,,,obstacle positions
2480,3.0500490867637065,4,"(2.0561710885634827, -3.317978970211466)","(0.9303063846289521, -2.883799690118728)","(-0.3806965839669132, -2.5239421483154634)","(-0.7506784487932647, -1.5664841152992417)","(-1.1673334467674843, -0.6717879639691903)","(-0.6942913889018174, 0.6665784609335503)","(-0.650522194522019, 1.6007466367720025)","(0.190773346597378, 2.8445129825851674)","(1.462939092597522, 2.5446448954123144)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2500,3.107902200861066,5,"(2.0530677802067467, -3.316998730270951)","(0.6851602692188861, -2.8740552771765278)","(-0.38330134986442443, -2.5228533782969227)","(-0.9814904422112802, -1.4722436162189132)","(-1.1686734847928748, -0.6901184716027249)","(-0.6941238628236746, 0.6664185639531836)","(-0.6464704255459239, 1.603772885760795)","(0.10549300344101509, 2.622073161769843)","(1.3078585052156826, 2.7285668509313985)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2520,3.062627223109729,4,"(1.8499111710874323, -3.171130318256262)","(0.679270118244311, -2.872710729583386)","(-0.6251248142806034, -2.5802398665097965)","(-0.9820855164130937, -1.471937774237779)","(-1.1630843391582215, -0.6845840953419652)","(-0.7243987136606029, 0.4255762739284065)","(-0.592144176437887, 1.8397298190511864)","(0.10586425466161797, 2.6224206925249547)","(1.301723967244596, 2.737034312418677)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2540,3.106639541086436,5,"(1.8479315826601277, -3.1705061124146727)","(0.45866982210775475, -2.8694707860753654)","(-0.6269171171109968, -2.5799930232019515)","(-1.1832890929412092, -1.5859097069556973)","(-1.1250977628088774, -0.4456880587751533)","(-0.7242499430810616, 0.42127026595075695)","(-0.5909823058106078, 1.8403810305219)","(0.23993168379559915, 2.8274092276840066)","(1.3022761793465536, 2.738857107857456)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2560,3.13209976548843,4,"(1.5973648973135455, -3.1813532086009384)","(0.42972997198834983, -2.868805689148718)","(-0.6949800716042946, -2.8087329187131336)","(-1.1998013356467818, -1.5938590647952973)","(-1.1250341731777866, -0.44540367835939604)","(-0.7284999486939479, 0.42598925483521366)","(-0.41125290561214056, 1.6664210057988846)","(0.24296497361618474, 2.831205632103792)","(1.5447990031890222, 2.788197505422065)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2580,3.069246270767947,5,"(1.5971312988597015, -3.181408392838585)","(0.4283944069331902, -2.870636780452716)","(-0.6963946072412468, -2.8186454127693423)","(-1.1775583856504919, -1.7389960658788897)","(-1.1343555860576517, -0.6905671575612355)","(-0.7577037124332815, 0.6654940631641597)","(-0.4112402326657876, 1.6666183096659362)","(0.42567445697697304, 2.6837984221333095)","(1.5460371096260808, 2.787583992450486)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2600,3.186929553193624,4,"(1.4915181061789688, -3.1441353818606332)","(0.26302488966557735, -3.0510136902186447)","(-0.6983157435744125, -2.8213996929389196)","(-1.171869819947029, -1.8418209015769857)","(-1.1350355950923428, -0.6937753589077262)","(-0.7557421418275376, 0.6666389519168414)","(-0.2985347972262935, 1.8037968821638786)","(0.4374524714805248, 2.674570462469718)","(1.6852649694423536, 2.9870875623264173)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2620,3.287405272092772,5,"(1.3528181828746804, -3.121828804019592)","(0.2600124758310134, -3.052125122423307)","(-0.8737930457765681, -2.9942760688935866)","(-1.1671245299409225, -1.8315652114376748)","(-1.01461079887235, -0.4781293544113587)","(-0.7464523853485561, 0.42019560205051965)","(-0.2609991830022942, 1.8646250021121298)","(0.592019827393695, 2.857410320950969)","(1.6890346437774437, 2.9926437864897144)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2640,3.3334641259032627,5,"(1.3470884673045314, -3.119239544202639)","(0.019178445041792003, -3.105646674933096)","(-0.8741523464904692, -2.99348887603359)","(-1.0667662950219556, -1.6155254639322854)","(-1.0141972666460486, -0.4750989227128578)","(-0.7467249250358268, 0.419528249304023)","(-0.2828600766178728, 1.828692736896529)","(0.5996929159855884, 2.8658664015842144)","(1.930004116421442, 2.997960726261247)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2660,3.2811592098848945,4,"(1.125769361415014, -3.0132001021120685)","(0.01572054418416613, -3.105865885022901)","(-1.000023802090372, -2.777550376761169)","(-1.0666763466394429, -1.6137712073031996)","(-1.2455350498149673, -0.44711232994831834)","(-0.6894170939815292, 0.6584788997504271)","(-0.3180768859902794, 1.6244837056899257)","(0.5942993578551303, 2.852774407864241)","(1.937602294607227, 2.998016321293771)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2680,3.221436606146879,5,"(1.124855453882672, -3.0135334969333414)","(-0.17760729207568593, -3.262558646469025)","(-1.0001705270103298, -2.777589426225829)","(-0.9176681145710928, -1.8110462803174636)","(-1.2612302594825773, -0.4499144436696197)","(-0.6884170147063233, 0.6594515330531183)","(-0.3163065862673051, 1.6272120580402833)","(0.5544383291672372, 2.617408066242014)","(1.718784467908645, 2.8896762650553165)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2700,3.3756423822313604,4,"(0.9451308020798863, -3.18688093708675)","(-0.17910087527280827, -3.2628503799231923)","(-1.219896351465175, -2.8873415580519675)","(-0.9173765664526097, -1.811958750063472)","(-1.253322129778998, -0.4525961691169975)","(-0.4718089848026601, 0.7191615873016193)","(-0.2097716084360024, 1.8459224220332229)","(0.5549415393256512, 2.6179038725664174)","(1.7129338091796487, 2.8872706166062954)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2720,3.4415947944108205,5,"(0.9448471543935018, -3.1874157897523374)","(0.03395621930509618, -3.3663209416787083)","(-1.222305091990168, -2.8876315593626503)","(-0.9765832683602373, -1.5729553783277317)","(-1.157434134571961, -0.6745635520648243)","(-0.4478848944247271, 0.7218750295357276)","(-0.20924197959087976, 1.846158850400946)","(0.7350900791019601, 2.790846112602298)","(1.7133785734634026, 2.8877916535492805)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2740,3.330900109332502,4,"(1.1922467370175083, -3.1551512144047296)","(0.046947712576489664, -3.3700288100743765)","(-1.0008083740509401, -2.794091419840376)","(-0.9764707602246074, -1.5715361198384297)","(-1.1573665762513226, -0.6743350802861319)","(-0.45442311747125164, 0.7191828173497579)","(-0.1955657195414362, 2.0934952600452164)","(0.7361890704291629, 2.791005181449533)","(1.9618665954106485, 2.8838903570457406)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2760,3.3434905777317803,5,"(1.1928737806001157, -3.1551855069789996)","(0.049171362052065515, -3.372001616452418)","(-0.992177815563932, -2.788900543115815)","(-0.996737665252706, -1.6259777361518468)","(-1.0825814597986094, -0.4370384794469734)","(-0.5376778802398663, 0.5018281709768184)","(-0.19389814681813444, 2.092022704562947)","(0.9773846915698252, 2.8100497049930557)","(1.9630183825247904, 2.884108334661142)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2780,3.2567118873852516,5,"(1.3218905104799394, -3.1381323222841555)","(0.2934684067383313, -3.3858666910730686)","(-0.9846970208107251, -2.794859281729846)","(-1.0093817608367748, -1.8156041837335866)","(-1.0822834466525437, -0.43873068985501473)","(-0.538067125705006, 0.4930130286855596)","(-0.1882331753046207, 1.9081748769434403)","(0.9819309517422012, 2.80944714761481)","(2.2062826366171153, 2.833149856036064)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2800,3.188784340043859,4,"(1.4420076111448341, -3.134024067787565)","(0.29634135758088487, -3.3870022133742648)","(-0.7674142839937377, -2.9029534834293496)","(-1.0107219601644715, -1.816332895370041)","(-1.190719122706517, -0.6595400643297162)","(-0.4444874973112163, 0.7208774864853728)","(-0.19062580816177288, 1.8427315744013095)","(0.8096567555474383, 2.6400875459313333)","(2.2044398706323074, 2.832564660696937)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2820,3.1876741389125836,5,"(1.4309845363178, -3.1391565461157267)","(0.04946176253314283, -3.4131875425842693)","(-0.7656726272693657, -2.9035479805600835)","(-1.0380663077128385, -1.571273489888058)","(-1.1915526706856896, -0.6605076403791932)","(-0.44383539484307044, 0.7219076288883081)","(-0.4271031039477762, 1.8551020694170492)","(0.8007686176068369, 2.634785332999511)","(1.9599692905825843, 2.781624954938586)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2840,3.2674193477686826,4,"(1.2136289951078765, -3.2393654023513325)","(0.04762223811086219, -3.4134620413351797)","(-0.8205639547131296, -2.6595678460444194)","(-1.038259196814741, -1.5705532414703864)","(-1.1351943026133045, -0.605118592431988)","(-0.5788672991396593, 0.5140822276400723)","(-0.43869018061491016, 1.8535960299361869)","(0.7952070774775044, 2.6309155563345428)","(1.9597824810249658, 2.7816112527245114)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2860,3.215444498667241,5,"(1.2128257039454255, -3.2391685608779075)","(0.22418360341928256, -3.31859925720836)","(-0.8203044729695468, -2.659951608072431)","(-1.0749547713285879, -1.8148534444971967)","(-1.047723539462536, -0.45785588465937477)","(-0.5788776227261347, 0.5129267794134039)","(-0.44079033295438785, 1.8478303309561657)","(0.5754405520898431, 2.524337442405047)","(1.7513205504574803, 2.7422114105493303)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2880,3.1945651381966593,5,"(1.4623607261540692, -3.2246650134612977)","(0.27262145139923577, -3.306583333259718)","(-0.6751028662800147, -2.8617637341376465)","(-1.0750655548348858, -1.8170142213510516)","(-1.0458042267154053, -0.4634175180621599)","(-0.38148862602720857, 0.38341390387796076)","(-0.4921096806454499, 1.608897445768824)","(0.5747886501409343, 2.523740356934725)","(1.7113311288226205, 2.737268793249989)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2900,3.2009803844174,6,"(1.462091616981903, -3.2248315283001663)","(0.28459117260044753, -3.3185130307740502)","(-0.6745715869822557, -2.8624043989517203)","(-1.1014668397729752, -1.6489496914352786)","(-1.029601047722443, -0.706111094164034)","(-0.36952044892749414, 0.3764533172675453)","(-0.49281384595545186, 1.608420005518558)","(0.33778757161761597, 2.451807801217212)","(1.7073618672258792, 2.734245494857068)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2920,3.130619374070943,5,"(1.7049120740701933, -3.1757176940131044)","(0.49836015722994986, -3.4114269601754765)","(-0.7830647939511677, -2.7625801073247676)","(-1.105747507269518, -1.5698153534209185)","(-1.0299573143319196, -0.7067166179876875)","(-0.3678867176792511, 0.37384799127646384)","(-0.6040579169916023, 1.3878034115380948)","(0.3345100238243748, 2.450016927776266)","(1.4628315055881234, 2.7063355524445485)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2940,3.1562635312886225,6,"(1.7072786003287241, -3.1753812353928934)","(0.4837066373253136, -3.4028834786505406)","(-0.8821903832669467, -2.7283841974617027)","(-0.9891307834949365, -1.7766299418265628)","(-0.9549942684349924, -0.4698703050680708)","(-0.35396431542452667, 0.12725332537364975)","(-0.6053241155771338, 1.3847815466920521)","(0.12073852293682652, 2.3225142832545407)","(1.4590880647426103, 2.7059826465028727)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2960,3.1557329289690155,5,"(1.4638089201906421, -3.1275162558560243)","(0.30832645491051824, -3.2473294616426216)","(-0.8798940195047773, -2.731560255633351)","(-0.9861915864359105, -1.7871707859550603)","(-0.9548850791172352, -0.4690841266337317)","(-0.3536538334359043, 0.12675691152786622)","(-0.4951980439668915, 1.1608862928189128)","(0.11941881925964015, 2.321895457135939)","(1.2210905517197905, 2.629566564294634)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
2980,3.2151502976384574,7,"(1.4612328689209644, -3.1267713665281347)","(0.3085249310877356, -3.2475043384880427)","(-0.6944916843516136, -2.8891220441303274)","(-0.9863733446898506, -1.7904896159418926)","(-0.9224478500864153, -0.6718311461255787)","(-0.13156272180772355, 0.23874322714308926)","(-0.49510618897132885, 1.160790398953362)","(0.04488581463898367, 2.344441309734514)","(1.2210118413721491, 2.6295058731406824)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
3000,3.2111136760079906,6,"(1.4640435521168382, -3.125137620623949)","(0.543176537884944, -3.3294219119071014)","(-0.6932223362041168, -2.8897122660075643)","(-0.9877322222522211, -2.036852282810635)","(-0.9187817912615273, -0.7165792620521383)","(-0.13107862554455596, 0.23915058367520092)","(-0.6038484592384887, 1.376267167564504)","(-0.1283282874335434, 2.3565569333821648)","(0.982528707565574, 2.55215207544429)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
3020,3.1073173328968675,6,"(1.7091831980778447, -3.0958790931936964)","(0.5447587722776719, -3.329948430757594)","(-0.49122845614366195, -3.0357177932918673)","(-0.987339671481005, -2.038018356162128)","(-0.8798546530986513, -0.9522955128072395)","(-0.29209415652487203, 0.4227308106641515)","(-0.6072123773306897, 1.3836104518285115)","(-0.12466643785768117, 2.3539173603448904)","(0.9814325393921037, 2.551770066766191)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
3040,3.083593618257633,6,"(1.7096662474809805, -3.0957227725589513)","(0.7740677634728645, -3.4180846417383606)","(-0.490239125317826, -3.0364046381732055)","(-1.0977354643942432, -2.2583043090577535)","(-0.879685618167469, -0.96087213816056)","(-0.2941001160347889, 0.4263729368873046)","(-0.6044003459951843, 1.3874036416449778)","(0.1175320746692452, 2.316433436535134)","(1.0656635254329099, 2.6344288491911003)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
3060,3.0647779077969197,7,"(1.9150810461948646, -2.9548596011824717)","(0.7785029761198383, -3.4187629246765705)","(-0.24485826461541782, -3.0765609767872286)","(-1.0981818851277425, -2.260678880812844)","(-0.8768704946023216, -0.9596576273569698)","(-0.3888526435895894, 0.21362971248416157)","(-0.5676889974294059, 1.6286096929339111)","(0.11872875433569474, 2.3165364225577187)","(1.1638438817355152, 2.7232347311664094)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
3080,3.0571632550547436,5,"(1.9155453323734801, -2.9546402361377346)","(0.7905611739737948, -3.4068710678694267)","(-0.24372547174791026, -3.0762860598187327)","(-0.9987351460159386, -2.0788429620807376)","(-0.703167595745082, -0.7881206947702268)","(-0.39275706645298136, 0.19954789212464025)","(-0.5677810923195417, 1.6286343825089005)","(0.2571023379126829, 2.1095899878468045)","(1.1665182584830935, 2.7256043422586513)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
3100,3.0442851393700767,7,"(2.1521241555725314, -2.904841919090145)","(0.9908529277716736, -3.2864488722480294)","(-0.008755836408455231, -3.069795732456059)","(-0.9736267676118255, -2.0431357017597396)","(-0.7027904257183051, -0.7867579675112202)","(-0.39664624202252297, 0.20272621926311413)","(-0.5475540560762098, 1.382467195123025)","(0.25823414856101, 2.1090026622429208)","(1.3392372533380348, 2.89911470910921)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
3120,3.0252673456402186,5,"(2.1607083508469085, -2.9038626426996546)","(0.9937581421165467, -3.284024560170835)","(0.005243252178488422, -3.0698886506006478)","(-0.9304037366495466, -2.0918239490078627)","(-0.9093594661415716, -0.9236666649429113)","(-0.4206581711855968, 0.44491444281348397)","(-0.5474447843014978, 1.3801466167722776)","(0.3470318393175913, 2.32579293612848)","(1.3408401592687276, 2.8999967231875883)","(2.2547006299323007, 1.1984479135149213)","(0.8573371472330634, -1.7693936756339825)","(0.15096972391082364, -1.4483550068649977)","(2.5929106167266562, -0.5384018368542223)","(0.9429103421577073, 1.5290645484375025)","(2.305500816561891, -1.0754570129102423)","(1.3813069297468905, -0.2259212219682296)","(0.4324037553744969, 1.720862835316167)","(1.7458472890059582, -0.19313417364159324)","(2.4682285813780944, 0.6225110908135032)"
