time step,collective radius,# of objects collected,agent positions,,,,,,,,,,obstacle positions
900,4.827994760770433,4,"(-0.468011490851141, -4.399262978665804)","(-1.1760584556007023, -3.7896354899689393)","(-1.6598014989445427, -2.5053202670505117)","(-1.7033658646720626, -1.258334159426476)","(-1.0153741144668316, -0.033115153336970016)","(-1.1145111959030813, 1.3266565410533544)","(-0.15003285456018922, 2.1915736845481018)","(0.45340830775315366, 2.9837097213394186)","(1.8216245600080043, 3.0832528044221696)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
920,4.875607101954896,4,"(-0.2439203809120023, -4.492356972188212)","(-1.1658352720002982, -3.804273429429695)","(-1.6594904240984727, -2.5017646331861227)","(-1.5637052789747368, -1.0681657059793084)","(-1.0145247917839457, -0.03243792201539619)","(-0.9334979117556168, 1.1640859235578591)","(-0.15342360141830724, 2.186808631681976)","(0.6914766826735521, 3.0585450063293598)","(1.8243879033701842, 3.0834428052283878)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
940,4.766408134408224,4,"(-0.2370079743502993, -4.4939245325681005)","(-1.1674608430101319, -3.794610097902438)","(-1.4512616523480224, -2.3829339012256554)","(-1.558198498099926, -1.056259685391155)","(-0.9825024099603288, 0.2094171254243561)","(-0.9341071757778001, 1.16342691005981)","(-0.36546533671975046, 2.0735614975403784)","(0.6919822194568863, 3.0563382431188644)","(2.0710157224209285, 3.0782003092061836)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
960,4.5593901122966995,4,"(-0.3115665966204981, -4.409949815474873)","(-1.1697357277897908, -3.555510563350818)","(-1.4418667429261989, -2.3768510940617276)","(-1.554447205116144, -1.0549391809998072)","(-0.9820450894944095, 0.214459569008698)","(-1.1131923363796186, 1.336936203702134)","(-0.3676701714708701, 2.071405010644306)","(0.7312541187701984, 2.8107844683232863)","(2.0716696831252124, 3.077707744763524)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
980,4.705246824911645,4,"(-0.4188975463903568, -4.320579452488201)","(-1.1701643482383326, -3.5544227205488244)","(-1.4389025134716198, -2.366062295815514)","(-1.3383143974990455, -0.9415405183188071)","(-0.8831991466453641, 0.11763334475007103)","(-1.1136756334555324, 1.3367179256448702)","(-0.6141262365315157, 2.1036239343165746)","(0.7285365063097649, 2.808498525249729)","(1.8314618070027548, 3.021030951543266)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1000,4.6164189548631365,4,"(-0.41828788535515793, -4.322823686037795)","(-0.9497971797914058, -3.4361098825600513)","(-1.375575939657847, -2.1348780434467365)","(-1.3380375867919165, -0.9378796171592314)","(-0.809751237938023, 0.03427250286647954)","(-1.2953626339485886, 1.1680650150869067)","(-0.6155621513538438, 2.1027035712348967)","(0.5444015026528692, 2.649787475462191)","(1.8271330922705382, 3.0200367533674575)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1020,4.669996685663285,4,"(-0.34468056832468075, -4.557282085724483)","(-0.9491380293105605, -3.4373284329268157)","(-1.375623947828888, -2.1347552972323744)","(-1.4897648661452263, -1.0818333409549021)","(-0.8085852208899247, 0.030491181624836772)","(-1.297462143036637, 1.1667980546904453)","(-0.673460356726888, 2.039093015096458)","(0.5390221821972023, 2.644226434537548)","(1.8129139777770935, 3.0255773986511856)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1040,4.838272853090565,4,"(-0.34464138804895694, -4.557418696701976)","(-0.8545374503361554, -3.259496714919446)","(-1.284491803476904, -2.3548591489059083)","(-1.5182879681896422, -1.1096534715365465)","(-0.6398411532967665, -0.1445307749924959)","(-1.2584906019510707, 1.1119086644116154)","(-0.811656559321996, 1.949928389586467)","(0.5324966958760426, 2.6406015573177837)","(1.5781532093315573, 3.0390019196708895)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1060,4.857176842210976,4,"(-0.36122035004349695, -4.3079533979206435)","(-0.8434163702729507, -3.210803094888351)","(-1.281255027968534, -2.3654862041572757)","(-1.2722144644318172, -1.081452808402863)","(-0.6371608297133597, -0.14682316548130697)","(-1.202727274320043, 0.9330315454059044)","(-0.7337544501944018, 2.0543066477802068)","(0.31450435126973897, 2.5306430029517664)","(1.5715321492187342, 3.034932392898284)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1080,4.8071682677383585,4,"(-0.3611346586683486, -4.308163021212298)","(-0.8154136304280746, -3.437837621487807)","(-1.3850615783488245, -2.1407215498631404)","(-1.2694520186168103, -1.0795752369563354)","(-0.6309663294012804, 0.10235224209960414)","(-1.1975000596810816, 0.9409520737530569)","(-0.7014499929333615, 2.1706311074211806)","(0.31212112995815744, 2.530103505400002)","(1.3843328465751155, 2.878386450506609)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1100,4.667829534119454,4,"(-0.16511274623080863, -4.4265601180823975)","(-0.8138010652181189, -3.457528946258622)","(-1.3854159764797682, -2.1401559944577686)","(-1.2450054180405155, -0.9938807704019735)","(-0.6305088777351584, 0.10324400606630768)","(-1.1456286498958166, 1.1758948055224416)","(-0.6964614167726269, 2.1749845280598175)","(0.5367484162994494, 2.4634947150540185)","(1.3844320090050939, 2.8784023054876586)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1120,4.491187086107644,4,"(-0.14573412835293098, -4.434418357255126)","(-0.8182677576556561, -3.4492433007292425)","(-1.1525308048481413, -2.2174770347255315)","(-1.2331051805895323, -0.8353467873662327)","(-0.8798243104228345, 0.10734090408006847)","(-1.1453661731873377, 1.1770060602600911)","(-0.49467496859945226, 2.3140837359531075)","(0.5383474668776285, 2.463492569449223)","(1.6335637859392977, 2.859165599121395)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1140,4.273911130310011,4,"(-0.15224868848127748, -4.185162361727544)","(-0.8665160691469833, -3.2130111755317206)","(-1.1488750877594178, -2.218650850278612)","(-1.2350886475838048, -0.8461721309061571)","(-0.8803909456179497, 0.10923982242887564)","(-1.1033266659395797, 1.421437523627974)","(-0.49392128829492155, 2.3145539810161093)","(0.7237072326706513, 2.630373767447067)","(1.633649714512467, 2.859206238394263)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1160,4.19165042953683,4,"(-0.15224424941237968, -4.183619321776118)","(-0.866395582679893, -3.2131476978731905)","(-1.1513407323260125, -2.217274482718422)","(-1.2648302596105407, -1.0813279401391418)","(-0.8834763862082642, 0.32848703671317814)","(-1.10285553810436, 1.4241928746064096)","(-0.2559440994506763, 2.3823529815844346)","(0.724985545944965, 2.6305377150649507)","(1.8785381472172706, 2.886573579989122)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1180,4.216844214366608,4,"(-0.1493803605892121, -4.185763950750678)","(-0.7525156652487845, -3.4121572036536523)","(-1.176816745762446, -1.976758782319862)","(-1.2646125131918666, -1.0809267161831633)","(-0.88392139621712, 0.3580363485461171)","(-1.0725613493315407, 1.6526029811138645)","(-0.25331994969156346, 2.383664239048106)","(0.8634429979839355, 2.8093284784235335)","(1.8818957982079194, 2.886640771081402)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1200,4.209673431026834,4,"(0.07784278852917392, -4.2804825337666585)","(-0.7474713894890657, -3.427118532948639)","(-1.1764723977831448, -1.9771420741326642)","(-1.1956578773106132, -0.8409211130468627)","(-0.8832473847040676, 0.3614125948176513)","(-1.070937189594515, 1.6707865003812958)","(-0.01805624581854559, 2.346727040636469)","(0.8764352597302603, 2.829666662644791)","(2.0983430122534976, 2.956540954773025)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1220,4.287612012762779,4,"(0.07741130613389924, -4.279428534365337)","(-0.7663113536855737, -3.185150696688136)","(-1.074170745323745, -2.203182372880034)","(-1.1947201854538068, -0.8428388074809544)","(-0.6795510655611978, 0.2186716418821646)","(-1.000952866427054, 1.5349307527853278)","(-0.0067375616565248375, 2.345640298794794)","(0.8801393212490138, 2.831986223518354)","(2.1202248943655437, 2.9599181870923026)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1240,4.266626541328201,4,"(-0.04323547915879944, -4.061359007418979)","(-0.767253079363146, -3.179239903636291)","(-1.0740645634171986, -2.205206524014394)","(-1.0932068516869187, -1.0370302150413235)","(-0.6790944047861438, 0.21545809321645504)","(-0.9677716239350129, 1.4406185358468155)","(0.013763888331053575, 2.3047800584905733)","(1.112538718322233, 2.909215975228464)","(2.1234869067260433, 2.9605761248123903)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1260,4.333292769194813,4,"(-0.04364381396414352, -4.060459742093282)","(-0.7793576350279587, -3.1891878948957633)","(-1.1228190050026285, -2.437478017819091)","(-1.0815371510237952, -1.0652880374714615)","(-0.4469556037812523, 0.1402729094617141)","(-0.9652499240954859, 1.434478307462307)","(0.039665204888889694, 2.1014080876870898)","(1.1125200854055959, 2.9085188274844844)","(2.3682168299464212, 2.963295828206298)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1280,4.706324183355789,4,"(-0.28865414728271754, -4.0801190080660374)","(-0.9210900013870684, -3.3761366735136082)","(-1.1235483223260618, -2.4493937704493254)","(-0.844988808243538, -1.123105423373528)","(-0.4417875118285297, 0.13795992405343327)","(-0.8294579407158498, 1.2300231516739542)","(0.03544801828813515, 2.1005268713639786)","(1.0570109342930363, 2.6661673884462425)","(2.3691048035707505, 2.9628174895106785)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1300,4.70050336641397,4,"(-0.2928376607585548, -4.080230577409732)","(-0.9228204807152045, -3.378328541831965)","(-1.1039698559674413, -2.331049026096438)","(-0.8394059855697964, -1.1280187254314422)","(-0.5098797786698017, -0.09877242800450003)","(-0.8291146927932134, 1.2284599928848454)","(-0.17611777855814648, 2.2254124963315345)","(1.0541872975096398, 2.664691347021885)","(2.131749572586072, 2.8847131730634903)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1320,4.698605642491004,4,"(-0.08060192417377188, -4.193450149979392)","(-0.9302705176853385, -3.6237677823906043)","(-1.097055997680172, -2.203083544562485)","(-0.8423567135196008, -1.1232176564155003)","(-0.509649968041664, -0.10245464412740862)","(-0.6718223252545095, 1.0348655079723814)","(-0.17663722845278906, 2.2242484316272417)","(1.1175031475914614, 2.4233463124552768)","(2.131346021571047, 2.8845717789742107)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1340,4.748243551237452,4,"(-0.07164160361802763, -4.196960345330527)","(-0.9301859165008892, -3.6247966999467183)","(-1.0941273668442086, -2.2082999337518476)","(-1.0467387003887474, -0.9873812829047379)","(-0.4673837463457604, 0.12961954437060597)","(-0.6719020342690909, 1.0343076420864337)","(0.05820737400512366, 2.1392426195443814)","(1.1197208696554415, 2.4239995728591737)","(2.287420905041613, 3.077354262365913)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1360,4.61447693448439,4,"(-0.06923348706698085, -4.198815273689077)","(-0.8396557062889847, -3.3925086090058345)","(-0.999795377860522, -2.43033289274144)","(-1.0465357183082595, -0.988811268859106)","(-0.4664887446993238, 0.14355315448811312)","(-0.6836946538546897, 1.264148457212357)","(0.059028269641046016, 2.1394316781583766)","(1.1486480855218346, 2.450473112070629)","(2.287522832638672, 3.077723739273337)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1380,4.516313814890424,4,"(0.16712191943493515, -4.264228572630753)","(-0.838244420274584, -3.3931165422490226)","(-0.9995366998000763, -2.432376723290178)","(-0.9385584358681032, -1.211855192657929)","(-0.47581081037599415, 0.1302282402051652)","(-0.6836062629076607, 1.2841593644514813)","(0.306349871935514, 2.1552618822455156)","(1.3375656090656642, 2.5482219647382305)","(2.52701953359108, 3.120372676843734)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1400,4.560158645372479,4,"(0.16860264540221648, -4.265619306253803)","(-0.6636796041618307, -3.5634355727605698)","(-0.9599123113664385, -2.188385432852115)","(-0.9395374009297663, -1.215093167730922)","(-0.5251014919333725, -0.09894239355766543)","(-0.6250025378755917, 1.2080142261530145)","(0.30878571955862677, 2.1554667439171995)","(1.3412772894254843, 2.5514749152649534)","(2.5342186351911478, 3.120972900773607)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1420,4.489560627962019,4,"(0.4065109679632757, -4.33511091122826)","(-0.6602030689622131, -3.5675536917222055)","(-0.9593757407683912, -2.1876307487260442)","(-1.0276945582341948, -1.0479178715880046)","(-0.5249428858133254, -0.10092094545626501)","(-0.5591550317756033, 1.0655531090666983)","(0.37730610902361805, 2.0910743454780785)","(1.4916335164530308, 2.7433058605563123)","(2.5374551313576807, 3.124070339252452)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1440,4.471116232246072,4,"(0.40791110378144513, -4.335271005451549)","(-0.5182757017849984, -3.3877384140073685)","(-0.8148635017133432, -2.385455081611158)","(-1.046417144638696, -0.9917462586240162)","(-0.6007851372835229, 0.13693543863343505)","(-0.5510309444027452, 1.0747368222185743)","(0.5286972756313086, 2.036303843557203)","(1.4938032032096626, 2.744114040841998)","(2.733023586864819, 3.27290111784303)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1460,4.4141416652709085,4,"(0.33913577905681525, -4.095919318406726)","(-0.5078599077660835, -3.369730171074368)","(-0.8135872690732888, -2.388451182620661)","(-1.0071458697565947, -1.1709172026212267)","(-0.6015620059537758, 0.13586845290506422)","(-0.4193291666091101, 1.2730661785111734)","(0.5424054818838862, 2.0473258220450252)","(1.6969776310335343, 2.8833029253499287)","(2.7339389160847745, 3.2731601395074423)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1480,4.316850328901361,4,"(0.3389669549375509, -4.094966786314521)","(-0.5083026012215819, -3.3703986073215857)","(-0.9432902795914897, -2.190502086969879)","(-1.001611695883056, -1.2368393208160209)","(-0.6972550453279076, -0.09510010685234593)","(-0.41761247483887165, 1.2731070078992173)","(0.7158346378492277, 2.207156265800483)","(1.7002325920293888, 2.8855288497266165)","(2.97199977518689, 3.1977601001874474)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1500,4.376047387348912,4,"(0.5194336903141612, -4.233678420744883)","(-0.5037543708830206, -3.6167137781810963)","(-0.9488306349977875, -2.1824570103847636)","(-0.9985267901013037, -1.233352465246034)","(-0.697104084688966, -0.09442429041612727)","(-0.19038282617832003, 1.3734844993774513)","(0.7196866238664388, 2.2094970469825164)","(1.9337004201170473, 2.9693121643773934)","(2.9723811750451583, 3.197856121065962)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1520,4.393090898789859,4,"(0.5385666599419219, -4.245079900667577)","(-0.5037298417907312, -3.617303404922494)","(-0.9413407894351078, -2.1947990807231363)","(-0.8089999392196889, -1.0764936901696456)","(-0.7171598791252742, 0.15365602011696666)","(-0.18676886494681755, 1.3775466322439929)","(0.9107812502438772, 2.364216649584943)","(1.9362282968558469, 2.970761531423123)","(3.2193417699618045, 3.2219027055934615)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1540,4.385821100157821,4,"(0.5394521066419893, -4.24131175278516)","(-0.5007252723561331, -3.430343355740794)","(-0.8621106829029908, -2.4143066964516624)","(-0.8089394544291619, -1.0790404947221517)","(-0.716476568196148, 0.15536210866357514)","(0.0008595770850252649, 1.4512377398624672)","(0.9122674757854732, 2.36549910316582)","(2.0599753647986336, 2.9991690338661305)","(3.2204322748752103, 3.222040341403316)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1560,4.21846020473931,4,"(0.7841766574218441, -4.2224290990326585)","(-0.4978875935534983, -3.369862718997815)","(-0.8622187957465992, -2.415474623582517)","(-1.0319051254964877, -1.1647309137058224)","(-0.7095582474527542, 0.15738786736966248)","(0.04765454417561665, 1.467944703072286)","(1.135094365845311, 2.430737587116149)","(2.1833733025506046, 3.00921403137728)","(3.434921743835643, 3.2404706983816496)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1580,4.2793341318434965,4,"(0.786055448470107, -4.223785985620469)","(-0.37250414058149217, -3.4470093694821013)","(-0.8118072657008666, -2.179014495870993)","(-1.0424571126069864, -1.1655624616760254)","(-0.4718888027599424, 0.10360985254561916)","(0.06903560434772515, 1.4635834164376345)","(1.15362736873203, 2.4338730339920405)","(2.1875205205411685, 3.011793448851181)","(3.4689601256217593, 3.2414441042026674)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4439527730495374, 1.157615004559005)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1600,4.365680862463721,4,"(0.5694020203313617, -4.118941223066401)","(-0.2817387676129073, -3.4894581172987045)","(-0.8103112493986038, -2.173660956974448)","(-1.0208508312537758, -1.1291516960812777)","(-0.4706456071365348, 0.10459021905089083)","(0.29761903778121246, 1.4450122139336652)","(1.1726247613090925, 2.446802895910343)","(2.430908148870212, 3.0233440363786497)","(3.472706751379701, 3.2440739882613965)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.44918193277664087, 1.143192748220649)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1620,4.423866535618104,4,"(0.5604565064350475, -4.115177497482229)","(-0.30116496179865426, -3.366961406343314)","(-0.6571931501131398, -2.361943655972287)","(-0.9896473249989091, -0.9230684823059335)","(-0.27870707830473096, 0.2634688851086111)","(0.30805155438646104, 1.4565476195460794)","(1.395009282640809, 2.5049959189857636)","(2.435599019946104, 3.0248788885109663)","(3.717878146707669, 3.262857588157981)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.44918193277664087, 1.143192748220649)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1640,4.582415902982094,4,"(0.35411601341295906, -4.222625785950251)","(-0.30602214956687823, -3.242433570896682)","(-0.6548100055910231, -2.3653796126805586)","(-0.9684727841431946, -0.9404458566316046)","(-0.2777516665867581, 0.2647981544364941)","(0.47859725069105874, 1.6214247918356037)","(1.4039079122989384, 2.511113883685206)","(2.6680348876008546, 3.0965734787944665)","(3.719414016394161, 3.2631526952026464)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.44918193277664087, 1.143192748220649)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1660,4.6271010720171,4,"(0.3385958133500835, -4.230431231280033)","(-0.3036900139976211, -3.2352759540253513)","(-0.687249178436915, -2.1834017557527257)","(-0.7875177012437631, -1.0677750707148637)","(-0.2694384505670897, 0.5086649605741558)","(0.4814204134487059, 1.6240283201491732)","(1.6318721574618449, 2.597333064509253)","(2.6759870091449933, 3.0986085764361517)","(3.966986954109493, 3.279468067764682)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.44918193277664087, 1.143192748220649)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1680,4.543800583532317,4,"(0.20060782717297831, -4.053943004244768)","(-0.0758569716584474, -3.1484464796085336)","(-0.6922675964455016, -2.1197609410494214)","(-0.7816178345674032, -1.0468232023511113)","(-0.2674736412648686, 0.5133801099450261)","(0.6193549037488193, 1.8252295178145959)","(1.6361917506683663, 2.599489305556565)","(2.9076176971304424, 3.1748481034219465)","(3.9689054339002423, 3.27965488735285)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.44918193277664087, 1.143192748220649)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1700,4.614623228530614,4,"(0.186027518560143, -4.032813147509805)","(-0.07387264583228381, -3.1487863420110123)","(-0.6884439716712758, -2.1119987434662573)","(-0.7050773653812634, -0.8301932025477553)","(-0.11157985331068487, 0.5467085171638888)","(0.6226569894034268, 1.82806623709197)","(1.8385663487506276, 2.7288377158790844)","(2.914275558832199, 3.1766443679916256)","(4.202506281524541, 3.283897882734539)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.44918193277664087, 1.143192748220649)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1720,4.63598474460468,4,"(0.1873476246067871, -4.032640416204853)","(0.004852026255878883, -2.914871522687729)","(-0.534488922947981, -1.9248824367781823)","(-0.7029500761762744, -0.8271936651135519)","(-0.019011548888291374, 0.5554709276198149)","(0.8296711388735374, 1.9497265445358545)","(1.849424806508925, 2.734815910415303)","(3.1430952358008213, 3.246273390406366)","(4.218794420906292, 3.2840672469276857)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.44918193277664087, 1.143192748220649)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1740,4.586185502371097,4,"(0.3575191617226223, -4.150709884949919)","(0.005714884574944179, -2.9128329547063774)","(-0.5342251714277051, -1.923652763250523)","(-0.7002569311212823, -0.6497258185948964)","(-0.013690150118876865, 0.5616311292935199)","(0.8355022000012475, 1.953290738017771)","(1.9888116238089864, 2.8176958160108674)","(3.151682644881644, 3.248021074380596)","(4.301200917324517, 3.2842691170408385)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4493628681973716, 1.1430897866532057)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1760,4.594248627193901,4,"(0.39303651897528136, -4.17071977792748)","(0.09674878631868733, -3.0112757018363907)","(-0.5048888946820504, -1.681728199515187)","(-0.6990279195368183, -0.575078505483389)","(0.1609826934773877, 0.7246617461554095)","(0.8659231161760776, 1.9597049208730384)","(2.065651897990591, 2.8549739586779856)","(3.1596277397601638, 3.251194407463723)","(4.466597371510621, 3.2843044520982887)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4493628681973716, 1.1430897866532057)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
1780,4.475219245493367,4,"(0.6232365980335266, -4.084111270235134)","(0.14501505298513306, -3.1138207732019167)","(-0.5036994871237521, -1.6790952367247027)","(-0.6101592619481346, -0.35043132394206844)","(0.16419576555063387, 0.7275435026626706)","(1.0871846302464854, 1.9598764486302955)","(2.072666933539976, 2.848667280344434)","(3.401075512744315, 3.272468174745775)","(4.47125664063807, 3.2833571302225524)","(2.258604579054869, 1.7502156912617002)","(0.6120159647500615, -0.5241774498151908)","(0.4493628681973716, 1.1430897866532057)","(0.1748702770174645, -0.9065475057422123)","(2.4360690434944803, -1.3865167931907294)"
